object,goal,gameID,word,group,count
almas-caviar,entertaining,0941-93e050d7-8767-4fb8-a694-78918ce69a0d,"['Caspian', 'Sea', 'eggs', 'large', 'size', 'diamond', 'exquisite', 'delicacy', 'several', 'months', 'rarity', 'small', 'exquisite', 'portions', 'develop', 'and', 'intensify']",2,17
almas-caviar,entertaining,9406-ac558634-dbcb-4664-bfd8-8aedfe2764db,"['Almas', 'caviar', 'Caspian', 'Sea', 'toast', 'points', 'endangered', 'preserve', 'its', 'habitat', 'Beluga', 'sturgeon', 'eggs', 'diamond', 'salted', 'garnish', 'crème', 'fraîche', 'world', 'blini']",1,20
almas-caviar,entertaining,8987-7332fe07-c9bd-4301-aeb6-945409a0d060,"['white', 'gold', 'ancient', 'Beluga', 'critically', 'endangered', 'rarest', 'size', 'striking', 'diamond', 'luxurious', 'rarity', 'exclusivity', 'small', 'reproduction']",2,15
almas-caviar,entertaining,9017-d90f0dfe-3ff7-4096-9450-8f4fec5720e3,"['white', 'gold', 'large', 'size', 'and', 'exquisite', 'taste', 'ancient', 'Beluga', 'sturgeon', 'exceptionally', 'large', 'ranging', 'in', 'color', 'Preparing', 'Almas', 'caviar', 'savored']",1,19
almas-caviar,entertaining,8342-f305a3d1-3267-4160-99d7-3c117b7a613e,"['caviar', 'Sea', 'portions', 'blini', 'points', 'crème', 'fraîche', 'butter', 'sturgeon', 'Beluga', 'large', 'color', 'diamond', 'extracted', 'occasions', 'celebration']",2,16
almas-caviar,entertaining,9564-53d561a9-ae37-42b4-b56e-8d96646f806e,"['Almas', 'caviar', 'white', 'gold', 'luxurious', 'caviar', 'Beluga', 'sturgeon', 'golden', 'hues', 'critically', 'endangered', 'special', 'occasions', 'garnish', 'on', 'blini']",1,17
almas-caviar,entertaining,5878-ac638c37-05ae-4bb9-a9db-4c6ba8f3a8f0,"['Almas', 'caviar', 'Europe', 'unsalted', 'butter', 'closely', 'monitored', 'Asia', 'eggs', 'golden', 'hues', 'diamond', 'salted', 'garnish', 'toast', 'points', 'crème', 'fraîche']",2,18
almas-caviar,entertaining,4608-8ef34a69-68e4-4d95-af51-333acec1ef3c,"['Almas', 'caviar', 'Caspian', 'Sea', 'salted', 'sturgeon', 'diamond', 'blini', 'toast', 'points', 'crème', 'fraîche', 'unsalted', 'butter', 'pale', 'golden']",1,16
almas-caviar,entertaining,7880-a801bf5d-7e7b-4abb-ae14-d64f77b94c4b,"['white', 'gold', 'large', 'size', 'pale', 'golden', 'hues', 'striking', 'and', 'luxurious', 'appearance', 'delicate', 'texture', 'special', 'occasions', 'garnish', 'on', 'blini', 'or', 'toast']",2,20
almas-caviar,entertaining,8867-e5bda4e6-78a6-428d-8c8a-361a114556d7,"['meticulous', 'and', 'labor-intensive', 'process', 'carefully', 'extracted', 'left', 'to', 'mature', 'for', 'several', 'months', 'celebration', 'white', 'gold', 'pale', 'to', 'golden', 'hues']",1,19
almas-caviar,entertaining,4205-b369876b-95b0-45cc-a3de-4a682a4f8cb9,"['Almas', 'caviar', 'striking', 'and', 'luxurious', 'appearance', 'The', 'eggs', 'are', 'carefully', 'extracted', 'from', 'the', 'Beluga', 'sturgeon']",2,15
almas-caviar,entertaining,5538-df5d4ae6-b120-4b35-9a31-71f121b25a22,"['Almas', 'caviar', 'white', 'gold', 'Beluga', 'sturgeon', 'critically', 'rare', 'ancient', 'Beluga', 'sturgeon', 'size', 'exquisite', 'taste', 'renowned', 'golden', 'hues', 'meticulous', 'labor-intensive', 'process']",1,20
almas-caviar,entertaining,3627-b86cacb9-a5e0-4be3-998d-8fc362f7b599,"['Almas', 'caviar', 'Caspian', 'Sea', 'The', 'eggs', 'are', 'carefully', 'extracted', 'moments', 'of', 'celebration', 'preserve', 'its', 'habitat']",2,15
almas-caviar,entertaining,3834-c1a52111-b314-4209-8245-c3ea31f279af,"['Caspian', 'Sea', 'eggs', 'large', 'pale', 'golden', 'served', 'in', 'small', 'exquisite', 'portions', 'garnish', 'blini', 'toast', 'limited', 'number', 'of', 'Beluga', 'sturgeons']",1,19
almas-caviar,entertaining,2225-85987064-7713-4816-997b-252a46f56bbb,"['Almas', 'caviar', 'white', 'gold', 'Caspian', 'Sea', 'Caspian', 'Sea', 'golden', 'hues', 'crème', 'fraîche', 'or', 'unsalted', 'butter']",2,15
almas-caviar,entertaining,6472-bdccd205-37f2-4d4a-975a-a0747f6683f2,"['white', 'gold', 'mature', 'celebration', 'special', 'exclusivity', 'delicacy', 'blini', 'endangered', 'regulations', 'Sea', 'rare', 'ancient', 'large', 'ranging', 'diamond', 'labor-intensive', 'preserving']",1,18
almas-caviar,entertaining,8784-1ae611ab-4b20-4ad0-b126-4c506c32a32e,"['large', 'size', 'and', 'exquisite', 'taste', 'diamond', 'special', 'occasions', 'celebration', 'rarity', 'and', 'exclusivity', 'rarity', 'exquisite', 'delicacy']",2,15
almas-caviar,entertaining,8766-0e73709c-d425-4a58-b4c9-c9ca6be9992e,"['Caspian', 'sturgeon', 'crème', 'fraîche', 'butter', 'world', 'caviar', 'caviar', 'eggs', 'eggs', 'diamond', 'Beluga', 'garnish', 'blini', 'toast']",1,15
almas-caviar,entertaining,7007-bbffeac7-c6e7-4bbc-8c25-dc823642516a,"['white', 'gold', 'sturgeon', 'Beluga', 'sturgeon', 'eggs', 'are', 'exceptionally', 'large', 'pale', 'to', 'golden', 'hues', 'considered', 'a', 'gourmet', 'delicacy', 'delicate', 'texture']",2,19
almas-caviar,entertaining,4285-e3ec30c4-dd3b-4150-89df-9d7201a3753f,"['white', 'gold', 'Caspian', 'Sea', 'sturgeon', 'eggs', 'are', 'exceptionally', 'large', 'golden', 'hues', 'extracted', 'from', 'the', 'Beluga', 'sturgeon', 'garnish', 'critically', 'endangered']",1,19
almas-caviar,entertaining,0356-49b43b17-52b5-48c4-a4b6-1741a628c412,"['caviar', 'gold', 'portions', 'rarest', 'limited', 'sturgeons', 'points', 'fraîche', 'butter', 'Sea', 'sturgeon', 'caviar', 'eggs', 'hues', 'diamond', 'flavors', 'celebration']",2,17
almas-caviar,entertaining,9702-ce0d67e2-1544-4318-8625-9cf91b7e83de,"['Almas', 'caviar', 'white', 'gold', 'reproduction', 'Caspian', 'Sea', 'Caspian', 'Sea', 'diamond', 'diamond', 'Beluga', 'sturgeon', 'Beluga', 'sturgeon', 'celebration', 'closely', 'monitored']",1,18
almas-caviar,entertaining,7975-dc71f56f-1d4a-4200-8b11-6f0354dadcd8,"['Almas', 'caviar', 'sturgeon', 'Beluga', 'sturgeon', 'eggs', 'gently', 'salted', 'garnish', 'on', 'blini', 'toast', 'points', 'crème', 'fraîche', 'unsalted', 'butter']",2,17
almas-caviar,entertaining,3130-d00ed9bf-9cbc-4a50-8064-68bb68336aed,"['sturgeon', 'luxurious', 'caviar', 'challenges', 'reproduction', 'efforts', 'rarest', 'eggs', 'large', 'pale', 'to', 'golden', 'hues', 'extracted', 'gently', 'salted', 'small', 'exquisite', 'portions', 'garnish']",1,20
almas-caviar,entertaining,5265-f010694b-02c5-45a5-af76-066d26459ce1,"['white', 'gold', 'sturgeon', 'intensify', 'pale', 'golden', 'hues', 'diamond', 'celebration', 'gourmet', 'luxurious', 'appearance', 'several', 'months', 'develop']",2,15
almas-caviar,entertaining,7850-65b33733-ba30-45ca-a076-009b6c1e3640,"['white', 'gold', 'Caspian', 'Sea', 'closely', 'monitored', 'diamond', 'delicacy', 'fish', 'luxurious', 'caviar', 'unique', 'meticulous', 'labor-intensive', 'process', 'rarity', 'gourmet', 'delicacy', 'strict', 'regulations']",1,20
almas-caviar,entertaining,9294-f9fb9771-2519-4095-802e-e22a4f028ee3,"['Almas', 'caviar', 'Caspian', 'Sea', 'eggs', 'Preparing', 'Almas', 'caviar', 'a', 'gourmet', 'delicacy', 'Beluga', 'sturgeons', 'strict', 'regulations', 'and', 'conservation', 'efforts']",2,18
almas-caviar,entertaining,5277-40f23fde-2d22-4538-b198-192f21a3ed91,"['Almas', 'caviar', 'Caspian', 'Sea', 'unsalted', 'butter', 'endangered', 'large', 'pale', 'to', 'golden', 'hues', 'diamond', 'labor-intensive', 'salted', 'blini', 'toast', 'crème', 'fraîche']",1,19
almas-caviar,entertaining,9563-16f38a26-a2d8-4bf5-932a-14bdd5225b5f,"['Almas', 'caviar', 'Caspian', 'Sea', 'sturgeon', 'unique', 'appearance', 'diamond', 'labor-intensive', 'process', 'small', 'exquisite', 'portions', 'garnish', 'Beluga', 'sturgeons']",2,16
almas-caviar,entertaining,9489-4370d44a-e6a5-48f1-b619-211dafd10360,"['white', 'gold', 'labor-intensive', 'celebration', 'portions', 'endangered', 'efforts', 'luxurious', 'caviar', 'unique', 'appearance', 'luxurious', 'appearance', 'process', 'labor-intensive']",1,15
almas-caviar,entertaining,2539-2436a422-031b-4a9b-9452-93095761f452,"['Almas', 'caviar', 'eggs', 'Beluga', 'sturgeon', 'small', 'exquisite', 'portions', 'garnish', 'on', 'blini', 'or', 'toast', 'highly', 'restricted', 'and', 'closely', 'monitored']",2,18
almas-caviar,entertaining,1978-ff6b095b-fa06-469e-a406-4f74c6cedf49,"['gold', 'white', 'intensify', 'occasions', 'celebration', 'blini', 'toast', 'points', 'monitored', 'world', 'limited', 'number', 'sturgeon', 'ancient', 'pale', 'golden', 'diamond', 'Persian', 'meticulous', 'develop']",1,20
almas-caviar,entertaining,6222-397d281a-7763-4fe2-936b-993f468d7227,"['Almas', 'caviar', 'Beluga', 'sturgeon', 'diamond', 'Caspian', 'Sea', 'salted', 'mature', 'garnish', 'gourmet', 'delicacy', 'production', 'crème', 'fraîche', 'large', 'celebration']",2,17
almas-caviar,entertaining,5389-9da1a592-bf08-41e8-bf96-e0416dabda20,"['Almas', 'caviar', 'Caspian', 'Sea', 'white', 'gold', 'sturgeon', 'luxurious', 'appearance', 'diamond', 'blini', 'or', 'toast', 'points', 'delicate', 'texture']",1,16
almas-caviar,entertaining,4636-962e2215-6ae9-48bc-a4fc-a1cda4953279,"['Almas', 'caviar', 'Almas', 'caviar', 'sturgeon', 'caviar', 'diamond', 'gourmet', 'delicacy', 'small', 'exquisite', 'portions', 'blini', 'or', 'toast', 'points', 'crème', 'fraîche']",2,18
almas-caviar,entertaining,3059-684c9f85-9ad3-498e-bb78-1c09dcfc4fc4,"['Sea', 'caviar', 'diamond', 'salted', 'extracted', 'Beluga', 'celebration', 'butter', 'habitat', 'species', 'white', 'gold', 'Europe', 'Asia', 'eggs', 'color', 'golden', 'hues']",1,18
almas-caviar,entertaining,7040-e8737bdb-b623-40d0-9ad5-4f020eecfabe,"['white', 'gold', 'Caspian', 'Sea', 'the', 'world', 'sturgeon', 'caviar', 'Beluga', 'sturgeon', 'large', 'diamond', 'rarity', 'exclusivity', 'endangered']",2,15
almas-caviar,entertaining,1301-0902f107-0248-4fed-bd1d-4cf2231dc83a,"['Almas', 'caviar', 'Beluga', 'sturgeon', 'ranging', 'in', 'color', 'eggs', 'are', 'carefully', 'extracted', 'gently', 'salted', 'garnish', 'on', 'blini', 'toast', 'points', 'Caspian', 'Sea']",1,20
almas-caviar,entertaining,2765-aa31e194-b46f-4b5a-a499-2240c23ca561,"['Caspian', 'Sea', 'sturgeon', 'eggs', 'Almas', 'caviar', 'diamond', 'special', 'occasions', 'small', 'exquisite', 'portions', 'garnish', 'on', 'blini', 'or', 'toast', 'points']",2,18
almas-caviar,entertaining,1557-3dfbf7cf-c15c-40c9-ae9b-1e7ce6d361ab,"['Almas', 'caviar', 'Caspian', 'Sea', 'extracted', 'salted', 'texture', 'celebration', 'portions', 'garnish', 'conservation', 'sturgeon', 'eggs', 'unique', 'appearance', 'large', 'color', 'Almas', 'diamond', 'meticulous']",1,20
almas-caviar,entertaining,5524-6d4b05cf-b9f4-4ca5-af13-9b3bfa0f83c1,"['Almas', 'caviar', 'ancient', 'Beluga', 'sturgeon', 'pale', 'to', 'golden', 'hues', 'extracted', 'from', 'the', 'Beluga', 'sturgeon', 'garnish', 'on', 'blini', 'highly', 'restricted']",2,19
almas-caviar,entertaining,8502-2ef988a4-9342-42a4-9f05-be75e8980c74,"['Almas', 'caviar', 'Caspian', 'Sea', 'diamond', 'Beluga', 'sturgeon', 'exquisite', 'portions', 'endangered', 'closely', 'monitored', 'flavors', 'to', 'develop', 'and', 'intensify', 'eggs', 'color']",1,19
almas-caviar,entertaining,1282-ff43dc6f-ea9f-49b4-94a9-bfcf52be33b0,"['white', 'gold', 'sturgeon', 'unsalted', 'butter', 'rare', 'ancient', 'Beluga', 'sturgeon', 'exceptionally', 'large', 'golden', 'hues', 'special', 'occasions', 'moments', 'of', 'celebration', 'crème', 'fraîche']",2,20
almas-caviar,entertaining,8421-24a03098-7646-4771-8387-a5e0d8872568,"['white', 'gold', 'Caspian', 'Sea', 'pale', 'to', 'golden', 'hues', 'diamond', 'garnish', 'on', 'blini', 'toast', 'points', 'gourmet', 'delicacy']",1,16
almas-caviar,entertaining,7852-381535ea-6297-4556-944a-41690c139d99,"['caviar', 'gold', 'delicate', 'rarity', 'gourmet', 'exquisite', 'garnish', 'rarity', 'sturgeon', 'eggs', 'unique', 'large', 'hues', 'luxurious', 'diamond', 'labor-intensive']",2,16
almas-caviar,entertaining,0988-4d5fbd10-e6fc-4b01-801f-b9a27180fb23,"['rare', 'and', 'ancient', 'Beluga', 'sturgeon', 'gourmet', 'delicacy', 'and', 'often', 'served', 'in', 'small', 'exquisite', 'portions', 'Caspian', 'Sea']",1,16
almas-caviar,entertaining,6470-71920d90-21bc-47cc-b007-79fad90ef7c5,"['Almas', 'caviar', 'rare', 'Beluga', 'exquisite', 'diamond', 'gently', 'salted', 'garnish', 'special', 'occasions', 'white', 'gold', 'sourced', 'Caspian', 'Sea', 'fish', 'species', 'luxurious']",2,19
almas-caviar,entertaining,5206-dacc5e3e-6105-4c86-8499-a9ace12a6d4a,"['Almas', 'caviar', 'white', 'gold', 'Almas', 'itself', 'translates', 'to', 'diamond', 'special', 'occasions', 'and', 'moments', 'of', 'celebration', 'rarest', 'and', 'most', 'sought-after', 'caviar']",1,20
almas-caviar,entertaining,0258-78f5fe0f-1511-416c-abbc-168b412eca3b,"['Almas', 'caviar', 'celebration', 'exceptional', 'rarity', 'endangered', 'Caspian', 'Sea', 'white', 'gold', 'luxurious', 'caviar', 'unique', 'appearance', 'delicate', 'texture']",2,16
almas-caviar,entertaining,9343-ac69d68d-d239-4719-abff-048ccac519a2,"['Almas', 'caviar', 'white', 'gold', 'Caspian', 'Sea', 'Europe', 'Caspian', 'Sea', 'ancient', 'Beluga', 'sturgeon', 'large', 'size', 'exquisite']",1,15
almas-caviar,entertaining,8848-73d11246-8fa1-42cc-b546-ba903d8137df,"['white', 'gold', 'producing', 'this', 'luxurious', 'caviar', 'considered', 'a', 'gourmet', 'delicacy', 'small', 'exquisite', 'portions', 'rare', 'and', 'ancient', 'Beluga', 'sturgeon']",2,18
almas-caviar,entertaining,5520-5cbf948b-4c23-45cd-9b01-0525e8e91056,"['white', 'gold', 'sturgeon', 'sought-after', 'caviar', 'rare', 'and', 'ancient', 'unique', 'appearance', 'precious', 'nature', 'meticulous', 'mature', 'special', 'occasions', 'gourmet', 'delicacy', 'exceptional', 'rarity']",1,20
almas-caviar,entertaining,1566-0114ffb0-1c17-4c92-8336-6096e8959aa6,"['Almas', 'caviar', 'sturgeon', 'celebration', 'small', 'exquisite', 'portions', 'garnish', 'preserve', 'its', 'habitat', 'monitored', 'Beluga', 'eggs', 'diamond', 'nature', 'extracted', 'salted', 'texture', 'mature']",2,20
almas-caviar,entertaining,1615-bb72c428-b802-4e0f-aa87-220b722f6568,"['caviar', 'Caspian', 'Sea', 'crème', 'fraîche', 'endangered', 'rarest', 'world', 'sturgeon', 'eggs', 'Almas', 'diamond', 'extracted', 'salted', 'small', 'garnish']",1,16
almas-caviar,entertaining,2223-979aff46-4b76-4176-b9fa-eb3f24c17634,"['ancient', 'Beluga', 'sturgeon', 'striking', 'and', 'luxurious', 'appearance', 'diamond', 'gently', 'salted', 'special', 'occasions', 'and', 'moments', 'of', 'celebration']",2,16
almas-caviar,entertaining,3738-2cf5f201-5400-4d66-b90f-c63b088e5bfe,"['Almas', 'caviar', 'Caspian', 'Sea', 'large', 'size', 'exquisite', 'taste', 'Persian', 'crème', 'fraîche', 'unsalted', 'butter', 'delicate', 'texture']",1,15
almas-caviar,entertaining,6467-0a780f88-b6ca-4f7d-be5a-9417eb4342a0,"['Almas', 'caviar', 'Beluga', 'sturgeon', 'eggs', 'diamond', 'small', 'exquisite', 'portions', 'crème', 'fraîche', 'rarest', 'and', 'most', 'sought-after']",2,15
almas-caviar,entertaining,3363-3cc8ae9d-61ca-4494-88fa-0c8fd5e16fb2,"['Almas', 'caviar', 'sturgeon', 'The', 'eggs', 'pale', 'to', 'golden', 'hues', 'diamond', 'carefully', 'extracted', 'gently', 'salted', 'special', 'occasions', 'blini', 'their', 'reproduction']",1,19
almas-caviar,entertaining,5809-7f40c364-4c57-4b08-adc7-bf3215e55190,"['Almas', 'caviar', 'eggs', 'diamond', 'regulations', 'portions', 'garnish', 'blini', 'toast', 'points', 'sturgeons', 'Beluga', 'sturgeon', 'texture', 'salted']",2,15
almas-caviar,entertaining,7856-fbfcb41a-fe21-4b18-8ef0-449e1b2aafe7,"['Almas', 'caviar', 'white', 'gold', 'Caspian', 'Sea', 'Beluga', 'sturgeon', 'pale', 'golden', 'hues', 'diamond', 'gourmet', 'delicacy', 'small', 'critically', 'endangered']",1,17
almas-caviar,entertaining,0326-6ddab4a5-b49d-46d2-96c6-780ae5467fe0,"['Almas', 'caviar', 'white', 'gold', 'Caspian', 'Sea', 'pale', 'to', 'golden', 'hues', 'Almas', 'Beluga', 'sturgeon', 'several', 'months', 'crème', 'fraîche', 'limited', 'number', 'endangered']",2,20
almas-caviar,entertaining,4579-f3292388-5e70-4ee9-9849-edde2d96aa99,"['Almas', 'caviar', 'Caspian', 'Sea', 'harvested', 'size', 'Beluga', 'sturgeon', 'eggs', 'extracted', 'celebration', 'portions', 'blini', 'butter', 'habitat']",1,15
almas-caviar,entertaining,7237-a0de4dc0-0013-46b4-9860-c95255048921,"['Almas', 'caviar', 'white', 'gold', 'endangered', 'rarest', 'sought-after', 'Beluga', 'sturgeon', 'unique', 'eggs', 'golden', 'extracted', 'rarity', 'exclusivity', 'limited', 'number', 'of', 'Beluga', 'sturgeons']",2,20
almas-caviar,entertaining,1982-dd342227-69c6-4e16-9431-685975ebadc5,"['known', 'as', 'white', 'gold', 'large', 'ranging', 'in', 'color', 'from', 'pale', 'to', 'golden', 'hues', 'rarest', 'and', 'most', 'sought-after']",1,17
almas-caviar,entertaining,2542-d2e82d69-d52b-448f-999f-9ff260552dae,"['white', 'gold', 'fish', 'species', 'unique', 'appearance', 'eggs', 'are', 'carefully', 'extracted', 'special', 'occasions', 'gourmet', 'delicacy', 'diamond', 'exceptional', 'rarity', 'conservation', 'efforts']",2,19
almas-caviar,entertaining,3602-938761ea-28e4-4dab-b7fa-334358fd996d,"['white', 'gold', 'unique', 'appearance', 'meticulous', 'and', 'labor-intensive', 'process', 'typically', 'savored', 'on', 'special', 'occasions', 'and', 'moments', 'of']",1,16
almas-caviar,entertaining,7716-71477b06-6366-4afb-9f84-c25d4794da26,"['Almas', 'caviar', 'Caspian', 'Sea', 'Beluga', 'sturgeon', 'ranging', 'in', 'color', 'extracted', 'gently', 'salted', 'garnish', 'on', 'blini', 'or', 'toast', 'points', 'closely', 'monitored']",2,20
almas-caviar,entertaining,1019-e8527041-4619-401b-9f84-8d5423fcab7f,"['white', 'gold', 'sturgeon', 'endangered', 'habitat', 'monitored', 'restricted', 'rarest', 'unique', 'large', 'hues', 'process', 'extracted', 'celebration', 'delicacy', 'small']",1,16
almas-caviar,entertaining,7461-4e956c54-6628-4f40-9fe4-de19313d4730,"['Almas', 'caviar', 'Beluga', 'sturgeon', 'rarest', 'sought-after', 'sought-after', 'caviar', 'exquisite', 'delicacy', 'labor-intensive', 'process', 'gourmet', 'delicacy', 'blini', 'toast', 'points', 'crème', 'fraîche', 'reproduction']",2,20
almas-caviar,entertaining,5455-bfb0272b-708c-4a41-b668-8895f82589cc,"['Almas', 'caviar', 'Beluga', 'sturgeon', 'rarity', 'exceptionally', 'large', 'pale', 'golden', 'diamond', 'labor-intensive', 'process', 'several', 'months', 'special', 'occasions', 'moments', 'of', 'celebration']",1,19
almas-caviar,entertaining,3630-5611b639-b4ac-4cea-8d40-1e09eb556c4a,"['Almas', 'caviar', 'sturgeon', 'limited', 'number', 'Beluga', 'sturgeon', 'Beluga', 'sturgeon', 'restricted', 'unique', 'appearance', 'eggs', 'luxurious', 'appearance', 'labor-intensive', 'mature', 'celebration', 'gourmet', 'small']",2,20
almas-caviar,entertaining,2341-1a325b6d-b394-4195-87b9-3ee6a51ca466,"['eggs', 'Beluga', 'sturgeon', 'sturgeon', 'the', 'fish', 'species', 'toast', 'points', 'crème', 'fraîche', 'or', 'unsalted', 'butter', 'rarest']",1,15
almas-caviar,entertaining,8974-bd4d4794-2e8b-43c5-9bd6-892223497385,"['Almas', 'caviar', 'also', 'known', 'as', 'white', 'gold', 'eggs', 'are', 'exceptionally', 'large', 'ranging', 'in', 'color', 'from', 'pale', 'to', 'golden', 'hues']",2,19
almas-caviar,entertaining,7444-1acabcb3-07d9-43d0-998b-45b7552808a6,"['large', 'size', 'and', 'exquisite', 'taste', 'white', 'gold', 'striking', 'and', 'luxurious', 'appearance', 'gourmet', 'delicacy', 'delicate', 'texture', 'most', 'sought-after']",1,17
almas-caviar,entertaining,3615-ff36b7c5-217a-467f-9f4b-b2e8a805d06a,"['white', 'gold', 'luxurious', 'blini', 'toast', 'crème', 'fraîche', 'butter', 'endangered', 'rarest', 'large', 'pale', 'golden', 'Beluga', 'salted', 'months', 'rarity', 'exclusivity']",2,18
almas-caviar,entertaining,4399-a173238d-d89b-4f41-8185-5dcf854f28a0,"['Almas', 'caviar', 'white', 'gold', 'crème', 'fraîche', 'butter', 'world', 'regulations', 'Caspian', 'Sea', 'Beluga', 'sturgeon', 'eggs', 'pale', 'golden', 'hues', 'diamond', 'salted', 'celebration']",1,20
almas-caviar,entertaining,0654-e2db4b0a-e6fd-4547-9e53-3f72d799b84c,"['white', 'gold', 'sturgeon', 'intensify', 'celebration', 'special', 'occasions', 'gourmet', 'small', 'portions', 'endangered', 'conservation', 'luxurious', 'large', 'diamond', 'delicacy', 'labor-intensive', 'extracted', 'salted', 'mature']",2,20
almas-caviar,entertaining,0643-6fdf3cc1-2986-4df0-a948-de127bba820f,"['caviar', 'Caspian', 'salted', 'celebration', 'exquisite', 'toast', 'crème', 'butter', 'Beluga', 'endangered', 'habitat', 'sturgeon', 'eggs', 'Beluga', 'large', 'pale', 'hues', 'diamond', 'extracted']",1,19
almas-caviar,entertaining,8984-10c5da4d-88f8-4d23-ba57-ca2a7f44c29c,"['white', 'gold', 'Caspian', 'Sea', 'Europe', 'and', 'Asia', 'eggs', 'of', 'the', 'rare', 'diamond', 'Beluga', 'sturgeon', 'special', 'occasions', 'rarity', 'limited', 'number']",2,19
